
70, 2.79798e-13
281, 3.83534e-13
282, 5.03526e-14
575, 9.61817e-13
787, 6.23023e-13
788, 6.32143e-14
1000, 6.41197e-13
1001, 1.88675e-12
1213, 3.81829e-13
1214, 6.45289e-13
1426, 1.03259e-13
1427, 3.64376e-13
1639, 2.93031e-14
1640, 2.70841e-13
2065, 3.5258e-13
2277, 1.97947e-13
2278, 2.83874e-14
2490, 4.60862e-13
2644, 1.08318e-13
2645, 3.14692e-13
2671, 2.5177e-14
2672, 1.29514e-14
2702, 2.01742e-13
2703, 8.52734e-13
4248, 5.0813e-13
4556, 1.81778e-13
4557, 1.2487e-14
4769, 4.33554e-13
4981, 2.86167e-14
5148, 5.81334e-13
5323, 1.87181e-13
5535, 2.25597e-13
5707, 1.28311e-13
5747, 1.8809e-13
5918, 2.22589e-13
5959, 2.09057e-13
6170, 1.56509e-13
6171, 5.35796e-13
6729, 2.92824e-13
6940, 2.40424e-14
6941, 2.81217e-13
7551, 2.88768e-14
7756, 1.90532e-12
7762, 8.11957e-14
7763, 2.56264e-13
8510, 6.84794e-13
8511, 3.58062e-13
8621, 4.56465e-13
8622, 1.18753e-12
8867, 2.11844e-13
8868, 3.09151e-13
9142, 4.17039e-13
9353, 1.41921e-13
9354, 2.91968e-13
9513, 2.15846e-13
9514, 2.67072e-13
9565, 1.87602e-12
9657, 8.21312e-14
9777, 1.52405e-13
9834, 8.0061e-14
9869, 3.43947e-13
9870, 4.92295e-14
10082, 1.10173e-13
10637, 5.18643e-13
10849, 7.23847e-14
11068, 2.11177e-14
11069, 1.02103e-12
11198, 4.50798e-13
11279, 6.95084e-13
11280, 1.24941e-12
11441, 1.34851e-12
11491, 1.7018e-12
11498, 6.11787e-13
11626, 2.17107e-13
11653, 9.3829e-13
11684, 1.78534e-13
11711, 1.7228e-13
11837, 3.60464e-13
11838, 4.26441e-13
11879, 1.64206e-12
11896, 1.50891e-12
12048, 9.49995e-14
12049, 4.3452e-13
12108, 9.85015e-14
12586, 1.10014e-13
12587, 7.39361e-13
12628, 2.1529e-13
12629, 1.54561e-13
12699, 1.43143e-13
12700, 4.9617e-13
12701, 2.61033e-14
12757, 1.59e-13
12969, 2.7755e-13
13031, 5.49537e-13
13049, 3.9838e-13
13050, 1.24586e-13
13060, 9.17515e-13
13271, 3.79526e-13
13272, 1.97214e-14
13273, 9.0334e-14
13484, 6.27445e-13
13485, 2.17599e-13
13832, 3.33591e-13
14019, 2.43444e-13
14020, 3.24717e-13
14132, 2.99078e-13
14133, 1.84812e-13
14142, 7.66434e-14
14143, 2.31673e-13
14345, 1.23189e-13
14483, 5.72603e-14
14484, 2.29221e-13
14520, 2.07232e-13
14522, 1.50283e-13
14536, 5.33242e-13
14537, 6.19621e-13
14696, 1.74237e-13
14731, 3.1067e-13
14732, 1.79359e-14
14734, 1.29061e-13
14906, 3.77607e-13
15072, 4.11704e-13
15142, 7.55386e-13
15270, 5.63862e-13
15288, 2.05308e-12
15360, 1.67571e-12
