
190, 2.31121e-10
805, 2.12087e-10
5669, 3.38307e-10
6315, 2.01173e-10
6659, 2.43061e-10
6662, 2.35011e-10
9807, 2.21298e-10
10154, 2.33313e-10
11834, 2.28084e-10
11990, 1.19508e-10
11991, 1.28972e-10
12245, 2.20728e-10
12483, 2.34823e-10
16328, 2.03027e-10
16462, 2.26436e-10
17082, 2.84457e-10
17535, 2.30344e-10
17812, 1.33973e-10
18062, 6.84455e-11
18609, 2.36434e-10
18639, 3.01053e-10
18949, 2.39818e-10
19066, 3.52247e-10
21193, 2.9087e-10
21421, 3.82285e-10
22328, 2.88136e-10
22837, 2.40691e-10
23069, 2.4669e-10
23443, 2.28508e-10
23967, 2.88843e-10
24654, 2.40451e-10
24855, 5.08632e-10
27854, 2.94709e-10
28081, 3.24278e-10
28133, 2.39565e-10
28838, 2.28629e-10
28963, 2.61829e-10
29091, 3.29127e-10
29239, 2.26818e-10
29399, 3.9952e-10
30875, 2.03656e-10
30922, 2.14464e-10
32043, 2.26928e-10
32444, 2.13642e-12
33597, 9.49526e-11
33847, 5.13849e-11
34134, 2.05139e-10
35108, 3.37052e-10
35681, 2.22604e-10
35846, 2.52254e-10
36566, 2.99068e-10
37387, 3.43582e-10
37603, 3.03447e-10
38002, 1.41367e-12
38003, 2.67144e-10
38205, 2.19431e-10
38868, 2.47572e-10
39182, 2.33127e-10
39360, 2.09416e-10
39407, 2.1638e-10
39420, 3.31104e-10
39479, 2.71099e-10
39799, 2.03471e-10
39800, 1.28542e-10
40157, 2.17322e-10
40158, 2.95865e-11
40414, 2.60323e-10
40725, 2.48945e-10
41390, 2.64413e-10
42341, 5.65173e-10
42392, 2.09269e-10
42450, 1.31259e-10
42451, 2.23852e-10
42998, 2.44272e-10
43212, 2.2123e-10
43665, 2.41023e-10
43853, 2.36905e-10
43924, 2.35508e-10
44687, 1.70974e-10
44688, 1.22626e-10
45044, 3.27509e-10
45307, 2.88071e-10
46057, 4.33463e-10
46058, 1.43333e-11
46308, 9.45161e-11
46790, 1.04678e-10
47040, 1.75061e-10
47341, 2.45677e-10
47897, 2.40035e-10
47934, 2.3319e-10
48281, 5.47748e-10
49206, 2.759e-10
50414, 2.68394e-10
50444, 3.08188e-10
54308, 2.24447e-10
54780, 3.4757e-10
54806, 1.32546e-10
54807, 4.39859e-10
55056, 5.30879e-10
56594, 2.62219e-10
56911, 3.39815e-11
56912, 1.83429e-10
58373, 1.68873e-10
58623, 5.86307e-11
61220, 6.85869e-11
61470, 2.53091e-10
62690, 2.09335e-10
63305, 2.35023e-10
67919, 8.29222e-12
68169, 2.25448e-10
68815, 3.07776e-10
69159, 2.46229e-10
69162, 3.18039e-10
72057, 1.75208e-10
72307, 7.17384e-11
72654, 2.13436e-10
74333, 1.40746e-10
74334, 3.92065e-10
74491, 2.34064e-10
74745, 2.68748e-10
74983, 2.75154e-10
78828, 4.25789e-10
78962, 2.04093e-10
79582, 2.06031e-10
80035, 2.16071e-10
80312, 2.80047e-10
81109, 2.42299e-10
81139, 2.29903e-10
81199, 1.42761e-10
81449, 1.48435e-10
81565, 2.42483e-10
81566, 3.02635e-11
83693, 3.60302e-10
83921, 4.1184e-10
83922, 2.48099e-10
84828, 2.15797e-10
85336, 1.96483e-10
85337, 8.78573e-11
85569, 2.34916e-10
85943, 1.98775e-10
86467, 3.31901e-10
87154, 2.59592e-10
87354, 1.55329e-10
87355, 3.38122e-10
90354, 5.4146e-10
90355, 5.80372e-11
90581, 2.22181e-10
90605, 1.28934e-10
90633, 2.13829e-10
91338, 3.32316e-10
91463, 2.04918e-11
91464, 1.60798e-10
91591, 2.08795e-10
91739, 3.79703e-10
91740, 2.84979e-11
91899, 2.18824e-10
93375, 3.42119e-10
93422, 1.16968e-10
93672, 9.13748e-11
94543, 2.83051e-10
96634, 2.28062e-10
97171, 7.28329e-11
97608, 2.12263e-10
98181, 2.21343e-10
98346, 2.1275e-10
99066, 2.74377e-10
99887, 2.49319e-10
100103, 2.19848e-10
100502, 2.34711e-10
100705, 2.13378e-10
101368, 2.45819e-10
101657, 1.98848e-10
101682, 5.09979e-10
101859, 2.57889e-10
101860, 3.3016e-11
101907, 3.4018e-10
101920, 2.56051e-10
101932, 5.15936e-13
101979, 2.03176e-10
102299, 2.04181e-10
102658, 2.06499e-10
102911, 3.90159e-10
102912, 1.28442e-10
102913, 2.09199e-10
102914, 2.58405e-10
103224, 1.45831e-10
103225, 2.80467e-10
103890, 2.35923e-10
104841, 2.82789e-10
104892, 3.35768e-10
104951, 2.43823e-10
105498, 1.98537e-10
105499, 1.33704e-11
105712, 5.38536e-10
106165, 2.30749e-10
106424, 2.37038e-10
107188, 1.90575e-10
107544, 2.08742e-10
107807, 2.84221e-10
108557, 2.27405e-10
108558, 1.77232e-10
108808, 6.07338e-10
109540, 2.24455e-10
109841, 6.15262e-11
110091, 2.21353e-10
110397, 7.26926e-11
110398, 1.52373e-10
110434, 5.00053e-10
110781, 4.32968e-10
111706, 1.79776e-10
111707, 2.88812e-10
112914, 2.15837e-10
112944, 2.55961e-10
116808, 2.24592e-10
117280, 2.25896e-10
117307, 2.58624e-10
118304, 2.01415e-11
119094, 3.48605e-10
119412, 1.82779e-10
119662, 4.25728e-11
121123, 2.0022e-10
123970, 2.35369e-10
125190, 2.81741e-10
125805, 2.74479e-10
130419, 2.77742e-10
131315, 2.64566e-10
131409, 5.24166e-11
131659, 2.74583e-10
131662, 2.48619e-10
134557, 3.33192e-10
134904, 1.58143e-10
135154, 8.55406e-11
136833, 2.38413e-10
136834, 1.1916e-10
136991, 2.34992e-10
137084, 1.96645e-10
137085, 3.76241e-11
137245, 2.46167e-10
137483, 2.54173e-10
141328, 2.29388e-10
141462, 1.48142e-10
141463, 1.16877e-10
142082, 6.73609e-10
142535, 2.2296e-10
142812, 2.21883e-10
143389, 3.82088e-10
143609, 2.31467e-10
143639, 3.16072e-13
143699, 2.24824e-10
144065, 2.94115e-10
146193, 3.24236e-10
146194, 4.4897e-11
146421, 2.10745e-10
147078, 2.09561e-12
147328, 3.63111e-10
147836, 2.58493e-10
148069, 2.12834e-10
148443, 2.49397e-10
148967, 2.40972e-10
149654, 2.18102e-10
149854, 2.55222e-10
152854, 1.92309e-10
152855, 3.30241e-11
153081, 2.93875e-10
153105, 4.14671e-10
153133, 2.07494e-10
153830, 1.47975e-10
153831, 1.39322e-10
153838, 2.31917e-10
153964, 2.55782e-10
154080, 2.2596e-10
154091, 2.33957e-10
154240, 2.4312e-10
154330, 2.27248e-10
154331, 5.2133e-11
154399, 1.4828e-11
154400, 2.95394e-10
154581, 2.56384e-10
154831, 2.39222e-10
154832, 5.26995e-11
155082, 1.79543e-10
155875, 2.15118e-10
156172, 1.98804e-10
156669, 4.93565e-11
157043, 2.15677e-10
159134, 2.02641e-10
160107, 1.40612e-11
160108, 2.93937e-10
160681, 2.34026e-10
160846, 2.23548e-10
161566, 4.59024e-11
161816, 1.80361e-10
162387, 2.45136e-10
162603, 3.49208e-10
163002, 2.55485e-10
163205, 2.99124e-10
163868, 2.24664e-10
164157, 5.34669e-10
164359, 3.68165e-10
164407, 2.05867e-10
164408, 5.47542e-11
164420, 3.62202e-10
164432, 2.79564e-10
164479, 1.41272e-10
164480, 1.18243e-10
164799, 2.61386e-10
165158, 2.4346e-10
165412, 2.2055e-10
165413, 1.43052e-10
165414, 3.47403e-10
165724, 2.33024e-10
165725, 4.15232e-10
166390, 2.90915e-10
167201, 3.25858e-10
167341, 2.26503e-10
167392, 2.66827e-10
167393, 1.47741e-11
167451, 4.71573e-11
167999, 2.82693e-10
168212, 4.76735e-10
168665, 2.24755e-11
168666, 2.25679e-10
168924, 2.81938e-10
169688, 2.35915e-10
170044, 2.16885e-10
170307, 2.11586e-10
171057, 2.1409e-10
172040, 2.8134e-10
172341, 6.51455e-11
172591, 1.45946e-10
172898, 2.17108e-10
172934, 2.78086e-10
173281, 1.69626e-10
173531, 3.80046e-11
173706, 1.36191e-10
173956, 3.65137e-10
173957, 1.68054e-11
174207, 7.89388e-11
175414, 2.63789e-10
175444, 2.21802e-10
179308, 1.97089e-10
179309, 6.41589e-11
179780, 2.28888e-10
179807, 4.97015e-10
181594, 2.89749e-10
182161, 3.05968e-10
182162, 1.13154e-10
183623, 2.78602e-10
186470, 1.38918e-10
186471, 1.54755e-10
187690, 3.93434e-10
188304, 2.4477e-10
188305, 1.04687e-10
192919, 3.04591e-10
193815, 2.13264e-10
193908, 9.13895e-11
193909, 1.40056e-10
193912, 3.78853e-11
194162, 2.06451e-10
197057, 2.4061e-10
197404, 2.30707e-10
199333, 2.69308e-10
199491, 2.83822e-10
199585, 2.87115e-10
199745, 2.63109e-10
199983, 2.67225e-10
199984, 1.57654e-11
203578, 2.3728e-10
203828, 8.81429e-12
203963, 2.75241e-10
204582, 3.70096e-10
204785, 2.07579e-10
205035, 5.03954e-11
205312, 2.09847e-10
205889, 3.7629e-10
206109, 3.11198e-10
206199, 3.83951e-10
206564, 1.25514e-11
206565, 4.48287e-10
208694, 2.40447e-10
208921, 3.21234e-10
209577, 1.38865e-10
209578, 1.99348e-10
210336, 2.25514e-10
210337, 3.76792e-11
210569, 2.24422e-10
210943, 2.10256e-10
211467, 2.03936e-10
212154, 2.10347e-10
212354, 3.20515e-10
215354, 2.732e-10
215581, 3.97353e-10
215605, 6.50289e-12
215606, 4.61662e-10
215633, 2.19309e-10
215831, 2.28098e-10
216081, 2.33722e-10
216331, 4.86183e-11
216337, 2.63779e-11
216338, 2.45754e-10
216464, 2.7248e-10
216591, 2.8767e-10
216740, 2.16998e-10
216900, 3.25963e-10
217582, 2.87305e-10
217832, 6.83577e-11
217833, 4.63503e-10
217834, 1.08846e-10
218084, 7.20995e-10
218085, 1.87546e-11
218125, 1.03349e-10
218375, 1.23328e-10
218672, 2.16251e-10
219543, 1.26875e-10
219793, 5.4476e-10
219884, 1.33044e-10
221634, 2.39649e-10
222607, 2.56209e-10
222931, 7.87929e-12
222932, 3.6308e-10
223181, 2.29437e-11
223346, 4.4616e-10
224066, 1.86995e-11
224316, 2.12552e-10
224887, 2.51138e-10
225103, 2.29511e-10
225502, 2.07006e-10
225705, 2.70195e-10
226368, 1.90294e-10
226859, 4.73406e-10
226908, 2.21251e-10
226920, 2.69325e-10
226932, 2.8016e-10
226980, 1.97522e-10
227109, 5.27394e-11
227299, 3.49233e-10
227658, 3.54053e-10
227914, 1.9283e-10
228225, 3.21445e-10
228226, 3.87046e-11
228890, 2.57801e-10
229701, 2.45086e-10
229841, 2.13846e-10
229893, 2.35949e-10
229950, 2.18198e-10
229951, 5.08054e-11
230499, 2.45971e-10
230712, 1.99832e-10
231166, 2.68286e-10
231424, 5.83179e-10
232188, 2.09204e-10
232544, 2.2226e-10
232807, 2.42116e-10
233557, 2.53558e-10
234539, 2.7726e-10
234540, 2.10015e-10
234841, 2.01839e-10
235398, 2.00145e-10
235434, 2.21206e-10
236030, 2.40677e-11
236031, 2.40299e-10
236205, 3.74093e-10
236206, 2.34628e-11
237914, 2.85005e-10
237944, 2.23142e-10
241809, 2.99936e-10
242059, 2.45134e-10
242280, 2.07493e-10
242307, 2.08326e-10
243845, 1.61378e-10
244094, 2.25286e-10
244095, 2.04815e-10
244661, 3.64432e-10
246123, 2.55383e-10
248971, 3.97897e-10
250190, 5.07074e-10
250804, 3.29715e-10
255419, 2.37931e-10
256315, 2.64262e-10
256408, 2.70594e-10
256412, 2.23079e-10
259557, 3.56521e-10
259558, 1.80302e-11
259904, 2.38231e-10
261833, 8.22491e-11
261991, 1.96508e-10
261992, 4.3554e-11
262083, 1.81154e-10
262085, 6.31103e-11
262086, 3.71116e-10
262245, 6.1367e-10
262484, 2.99144e-10
266078, 5.55245e-10
266463, 2.64194e-10
267082, 6.66838e-10
267285, 3.23304e-10
267812, 2.48256e-10
268359, 8.57466e-11
268389, 2.88969e-10
268609, 3.56788e-10
268699, 2.4364e-10
269064, 2.21065e-10
271194, 4.70806e-10
271421, 2.08345e-10
272077, 1.96811e-10
272837, 2.25727e-10
273069, 2.50467e-10
273193, 1.70563e-10
273443, 6.24986e-11
273967, 2.20382e-10
274654, 5.62332e-10
274854, 2.3804e-10
277854, 1.92031e-10
277856, 9.81996e-11
277857, 1.42286e-10
278081, 2.29365e-10
278106, 1.27445e-10
278107, 2.53568e-10
278108, 2.38342e-10
278133, 2.74565e-10
278837, 2.55734e-10
278964, 3.89668e-10
279091, 2.13715e-10
279240, 2.29151e-10
279400, 2.37441e-10
280625, 3.24209e-10
281172, 2.7736e-10
282293, 2.50598e-10
284134, 2.11984e-10
285107, 1.13396e-10
285108, 8.82692e-11
285432, 2.30381e-10
285846, 3.15042e-10
286565, 2.58654e-10
286566, 1.0751e-11
287387, 1.7691e-10
287388, 9.86504e-11
287603, 2.02039e-10
288002, 1.97875e-10
288205, 9.22317e-11
288206, 1.06649e-09
288868, 2.60814e-10
289359, 2.74119e-10
289408, 2.44736e-10
289420, 2.34705e-10
289432, 2.53907e-10
289480, 2.21169e-10
289609, 2.6423e-10
289610, 4.02631e-10
289799, 3.04542e-10
290158, 2.24288e-10
290414, 2.4874e-10
290475, 4.61685e-12
290476, 5.64056e-11
290725, 3.815e-10
290726, 1.96758e-10
291389, 7.01272e-11
291390, 2.10046e-10
292142, 4.09112e-11
292143, 7.26255e-11
292201, 6.4468e-10
292202, 2.89073e-11
292341, 2.1961e-10
292393, 3.01141e-10
292449, 3.07632e-11
292450, 2.81517e-10
292962, 9.4386e-11
292999, 2.35147e-10
293212, 1.3774e-10
293666, 2.79696e-10
293667, 6.31457e-12
293924, 2.69842e-10
294687, 1.18468e-10
294688, 4.31668e-10
295044, 2.51172e-10
295307, 1.88876e-10
295308, 3.04298e-11
296057, 2.3827e-10
297039, 2.90373e-10
297040, 2.17817e-10
297341, 4.23423e-10
297898, 3.40914e-10
297934, 2.36571e-10
298203, 4.09997e-10
298204, 5.57102e-11
298454, 4.32938e-10
298530, 3.08525e-10
298704, 2.69264e-10
298705, 1.38945e-10
300164, 1.22299e-10
300414, 1.32063e-10
300444, 2.47046e-10
304309, 3.31037e-10
304557, 9.34797e-11
304559, 1.88448e-10
304780, 2.18497e-10
304807, 1.33649e-10
306594, 5.24853e-10
306595, 2.34587e-10
307161, 2.26762e-10
308623, 7.54171e-11
308624, 1.49772e-10
311471, 5.72714e-10
311472, 1.9258e-10
311722, 1.66322e-11
312690, 2.55007e-10
313304, 4.19299e-10
317919, 2.90985e-10
318815, 6.16335e-12
318816, 2.22995e-10
318908, 3.35486e-10
318912, 2.74292e-10
322058, 2.05523e-10
322404, 1.96487e-10
322405, 6.46309e-11
324492, 2.24979e-10
324583, 6.71497e-10
324586, 1.79559e-11
324587, 3.582e-10
324745, 7.88009e-11
324746, 1.4047e-10
324984, 3.57246e-10
328328, 3.21624e-11
328578, 1.88878e-10
328963, 2.73454e-10
329581, 6.58987e-11
329582, 2.06728e-10
329785, 2.0572e-10
330311, 2.56358e-10
330312, 3.02555e-11
330859, 1.01561e-11
330860, 6.39686e-10
330889, 2.04349e-10
331109, 2.10731e-10
331199, 2.42724e-10
331564, 1.9718e-10
333671, 1.85259e-11
333694, 2.56638e-10
333921, 2.6062e-10
334577, 2.51663e-10
335337, 2.46219e-10
335569, 2.26912e-10
335693, 2.36738e-10
336467, 2.38576e-10
337154, 2.55378e-10
337354, 2.54421e-10
340330, 4.14073e-11
340331, 3.11963e-10
340354, 2.23957e-10
340581, 8.79991e-11
340608, 2.92725e-10
340633, 1.79096e-10
341337, 2.37614e-10
341464, 1.97465e-10
341465, 3.51759e-11
341591, 2.52026e-10
341740, 4.86129e-10
341900, 2.37743e-10
343125, 2.08786e-10
343672, 2.41134e-10
344792, 1.58701e-10
344793, 8.13536e-11
346634, 2.02475e-10
347608, 2.19349e-10
347932, 2.51224e-10
348346, 2.77893e-10
349065, 2.3889e-10
349888, 1.96606e-10
350103, 2.62994e-10
350501, 2.16665e-10
350502, 1.78944e-10
350706, 2.8402e-10
351368, 1.36845e-10
351618, 9.89926e-11
351859, 3.02804e-10
351908, 3.20685e-10
351920, 2.0341e-10
351932, 4.80838e-11
351933, 2.14259e-10
351980, 5.07002e-10
352230, 8.90338e-11
352299, 2.32704e-10
352658, 2.4156e-10
352913, 1.90231e-11
352914, 2.21281e-10
352975, 5.96577e-10
352976, 5.82531e-10
353889, 2.34403e-10
354642, 8.63697e-10
354643, 2.40988e-10
354701, 5.17842e-11
354702, 4.81522e-10
354703, 1.32977e-12
354841, 2.12121e-10
354949, 3.58718e-10
354951, 2.29936e-10
355199, 3.93369e-10
355462, 3.63316e-10
355499, 3.18112e-10
355748, 8.3224e-11
355749, 2.41475e-10
356167, 2.39577e-10
356424, 2.5535e-10
357188, 5.75653e-10
357544, 2.25832e-10
357808, 3.68691e-10
358557, 2.2742e-10
359539, 2.46951e-10
359540, 2.53774e-10
359841, 2.25738e-10
360091, 4.04996e-11
360398, 2.87548e-10
360433, 1.68536e-10
360434, 1.22281e-10
361030, 2.02137e-10
362664, 2.08604e-10
362944, 1.47114e-10
363194, 5.07729e-11
366809, 2.05895e-10
367057, 2.59659e-10
367280, 3.39355e-10
369093, 1.8686e-10
369094, 2.94477e-11
369661, 4.15254e-12
369911, 2.88151e-10
371124, 2.23652e-10
373971, 2.40561e-10
373972, 1.52017e-10
374222, 4.23883e-10
375190, 2.58275e-10
375440, 6.90127e-12
375803, 1.78704e-10
375804, 4.34175e-11
380419, 1.95068e-10
381066, 1.16125e-11
381157, 1.74567e-10
381316, 2.16468e-10
381407, 2.85489e-11
381408, 5.89885e-11
381412, 2.3392e-10
384558, 2.32595e-10
384904, 1.13845e-11
384905, 2.58897e-10
386992, 2.47796e-10
387083, 1.63938e-10
387087, 9.4294e-11
387088, 2.66581e-10
387246, 2.44008e-10
387333, 9.1656e-11
387338, 2.27538e-11
387484, 2.68717e-10
388840, 2.1068e-11
390827, 2.12537e-10
390828, 8.0288e-11
391213, 2.49273e-10
391463, 8.17406e-11
392081, 2.218e-10
392082, 3.03416e-10
392285, 2.65764e-10
392811, 2.24333e-10
393389, 3.8703e-10
393449, 8.77298e-11
393450, 1.02098e-10
393609, 2.68371e-10
393699, 6.02184e-11
394064, 1.95439e-10
396171, 2.72568e-10
396194, 2.76235e-10
396421, 1.81001e-10
396444, 6.41788e-12
397077, 2.57379e-10
397837, 2.41281e-10
398069, 2.31748e-10
398193, 2.91447e-10
398967, 2.8988e-10
399654, 3.1482e-10
399854, 2.23138e-10
402831, 2.78315e-10
402854, 3.16037e-10
403133, 2.51116e-10
403837, 3.79039e-10
403965, 2.13112e-10
404091, 2.09258e-10
404240, 1.40718e-10
404241, 1.07885e-10
404400, 1.4074e-10
404401, 8.02385e-11
405625, 1.11641e-10
405626, 1.33737e-10
406172, 2.31561e-10
407292, 2.3688e-10
409134, 4.12269e-10
410108, 3.42298e-10
410432, 2.2253e-10
410846, 1.95429e-10
411565, 2.44359e-10
412388, 2.95289e-10
412603, 2.75867e-10
413001, 2.78049e-10
413206, 3.56065e-10
414118, 2.77508e-10
414358, 9.39589e-11
414359, 1.24605e-10
414408, 2.77957e-10
414420, 2.42012e-10
414433, 2.33923e-10
414730, 2.4999e-10
414799, 2.23042e-10
415051, 2.45076e-10
415158, 2.81331e-10
415413, 4.52829e-10
415476, 2.48733e-10
416139, 1.28925e-10
416389, 1.65602e-10
416639, 2.03048e-11
416892, 3.52582e-10
417142, 3.73997e-10
417143, 1.68033e-10
417144, 1.1227e-10
417203, 2.56696e-10
417204, 8.38057e-11
417341, 2.3114e-10
417450, 3.24679e-12
417451, 4.16194e-10
417699, 8.34525e-11
417700, 2.53689e-10
417701, 2.21976e-11
417949, 3.12319e-10
417950, 4.20275e-10
417951, 5.15805e-10
417962, 2.61852e-10
417999, 2.55131e-10
418248, 1.74644e-10
418249, 1.30779e-10
418585, 9.37731e-12
418667, 2.21006e-10
418924, 2.35898e-10
419687, 1.92854e-10
419688, 3.26579e-11
420044, 2.9359e-10
420308, 2.23953e-10
421057, 9.70433e-11
421058, 1.72977e-10
422039, 2.30169e-10
422040, 2.47915e-10
422591, 3.47579e-10
422898, 2.76639e-10
422933, 4.31276e-10
423530, 5.13108e-10
425164, 2.27019e-10
425444, 7.68362e-11
425694, 3.00102e-10
429309, 1.96996e-10
429557, 2.04432e-10
429559, 1.25924e-10
429780, 6.46474e-11
430029, 1.89531e-10
430030, 3.58194e-12
431593, 2.24603e-10
432411, 2.5428e-10
433624, 1.11043e-10
433874, 1.54829e-10
436221, 8.32092e-11
436471, 1.59174e-10
437940, 6.66375e-10
438303, 3.69521e-10
442919, 2.41654e-10
443566, 2.93148e-10
443657, 2.18766e-10
443912, 2.83361e-10
443913, 2.16727e-11
447058, 2.12702e-10
447154, 1.31718e-10
447155, 4.78383e-11
447404, 3.06019e-11
449492, 4.61074e-11
449742, 2.30964e-10
449743, 3.23043e-11
449746, 2.30601e-10
449747, 1.13944e-11
449832, 5.61608e-11
449833, 2.10389e-10
449838, 7.01762e-11
449839, 2.33605e-10
449984, 8.25852e-11
449985, 1.66884e-10
453327, 3.10196e-10
453713, 2.33178e-11
453714, 5.74178e-10
454581, 2.69832e-10
454785, 2.24909e-10
455311, 2.00815e-10
455889, 2.23345e-10
455950, 2.20152e-10
456109, 3.58481e-10
456563, 1.25236e-10
456564, 3.65286e-10
458671, 2.71346e-10
458944, 2.6132e-10
459577, 2.84893e-10
460337, 4.47414e-10
460443, 1.93844e-10
460569, 4.37369e-10
460693, 5.43092e-11
461467, 3.19032e-10
462104, 1.16197e-10
462154, 2.13902e-10
462155, 3.18005e-12
462354, 4.25171e-10
465081, 2.33429e-10
465331, 5.76774e-11
465353, 1.36347e-10
465354, 7.75701e-11
465633, 2.3397e-10
465634, 7.03659e-11
466337, 2.94659e-10
466465, 3.01756e-10
466591, 2.05978e-10
466741, 2.3491e-10
466901, 2.78607e-10
468126, 2.60265e-10
468672, 4.47521e-11
468673, 2.34743e-10
469792, 2.5505e-10
471634, 3.61302e-10
472608, 3.7395e-10
472932, 2.46411e-10
473346, 2.0898e-10
474064, 2.20557e-10
474065, 3.14122e-11
474888, 2.43764e-10
475103, 2.57541e-10
475500, 8.72488e-11
475501, 1.62141e-10
475706, 1.4633e-10
475707, 8.30498e-11
476618, 2.8538e-10
476858, 2.93236e-10
476908, 2.41565e-10
476920, 2.50524e-10
476933, 3.10821e-10
476980, 3.16815e-11
477230, 3.29469e-10
477299, 3.27654e-11
477300, 2.99302e-10
477550, 3.38767e-10
477551, 4.64288e-10
477658, 7.76166e-11
477659, 1.81436e-10
477913, 1.47329e-10
477914, 1.3301e-10
477976, 2.03866e-10
477977, 6.91827e-11
478639, 2.15773e-10
479644, 3.07114e-10
479704, 2.07543e-10
479705, 1.61303e-10
479841, 2.32641e-10
480200, 6.00157e-11
480449, 3.89788e-10
480462, 2.297e-10
